flag_name,flag_id,map_name,map_area_name,map_override_name,set_or_used,asset_path
ScenarioFlag1,46,Map_20070,Karnak Castle,,Use,Assets/GameAssets/Serial/Res/Map/Map_20070/Map_20070/sc_map_20070_move_1
ScenarioFlag1,46,Map_20070,Karnak Castle,,Use,Assets/GameAssets/Serial/Res/Map/Map_20070/Map_20070/sc_map_20070_move_2
ScenarioFlag1,46,Map_20070,Karnak Castle,,Use,Assets/GameAssets/Serial/Res/Map/Map_20070/Map_20070/sc_map_20070_move_3
ScenarioFlag1,46,Map_20070,Karnak Castle,,Use,Assets/GameAssets/Serial/Res/Map/Map_20070/Map_20070/sc_map_20070_move_4
ScenarioFlag1,46,Map_20070,Karnak Castle,,Use,Assets/GameAssets/Serial/Res/Map/Map_20070/Map_20070/sc_map_20070_move_5
ScenarioFlag1,46,Map_20070,Karnak Castle,,Use,Assets/GameAssets/Serial/Res/Map/Map_20070/Map_20070/sc_map_20070_move_6
ScenarioFlag1,46,Map_20070,Karnak Castle,,Use,Assets/GameAssets/Serial/Res/Map/Map_20070/Map_20070/sc_map_20070_move_7
ScenarioFlag1,46,Map_20071_1,Karnak Castle - 1F,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_1/sc_map_20071_1
ScenarioFlag1,46,Map_20071_1,Karnak Castle - 1F,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_1/sc_map_20071_move_1
ScenarioFlag1,46,Map_20071_1,Karnak Castle - 1F,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_1/sc_map_20071_move_2
ScenarioFlag1,46,Map_20071_1,Karnak Castle - 1F,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_1/sc_map_20071_move_3
ScenarioFlag1,46,Map_20071_1,Karnak Castle - 1F,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_1/sc_map_20071_move_4
ScenarioFlag1,46,Map_20071_1,Karnak Castle - 1F,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_1/sc_map_20071_move_5
ScenarioFlag1,46,Map_20071_10,Karnak Castle - 2F,MSG_ARA_NAME_25,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_10/sc_map_20071_move_20
ScenarioFlag1,46,Map_20071_10,Karnak Castle - 2F,MSG_ARA_NAME_25,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_10/sc_map_20071_move_21
ScenarioFlag1,46,Map_20071_10,Karnak Castle - 2F,MSG_ARA_NAME_25,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_10/sc_map_20071_move_22
ScenarioFlag1,46,Map_20071_10,Karnak Castle - 2F,MSG_ARA_NAME_25,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_10/sc_map_20071_move_23
ScenarioFlag1,46,Map_20071_10,Karnak Castle - 2F,MSG_ARA_NAME_25,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_10/sc_map_20071_move_24
ScenarioFlag1,46,Map_20071_10,Karnak Castle - 2F,MSG_ARA_NAME_25,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_10/sc_map_20071_move_25
ScenarioFlag1,46,Map_20071_11,Karnak Castle - 2F,MSG_ARA_NAME_104,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_11/sc_map_20071_move_26
ScenarioFlag1,46,Map_20071_11,Karnak Castle - 2F,MSG_ARA_NAME_104,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_11/sc_map_20071_move_27
ScenarioFlag1,46,Map_20071_12,Karnak Castle - 1F,MSG_ARA_NAME_104,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_12/sc_map_20071_move_28
ScenarioFlag1,46,Map_20071_12,Karnak Castle - 1F,MSG_ARA_NAME_104,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_12/sc_map_20071_move_29
ScenarioFlag1,46,Map_20071_13,Karnak Castle - B1,MSG_ARA_NAME_104,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_13/sc_map_20071_move_30
ScenarioFlag1,46,Map_20071_14,Karnak Castle - 2F,MSG_ARA_NAME_104,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_14/sc_map_20071_move_31
ScenarioFlag1,46,Map_20071_14,Karnak Castle - 2F,MSG_ARA_NAME_104,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_14/sc_map_20071_move_32
ScenarioFlag1,46,Map_20071_15,Karnak Castle - 1F,MSG_ARA_NAME_104,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_15/sc_map_20071_move_33
ScenarioFlag1,46,Map_20071_15,Karnak Castle - 1F,MSG_ARA_NAME_104,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_15/sc_map_20071_move_34
ScenarioFlag1,46,Map_20071_16,Karnak Castle - B1,MSG_ARA_NAME_104,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_16/sc_map_20071_move_35
ScenarioFlag1,46,Map_20071_2,Karnak Castle - Queen's Chamber,MSG_ARA_NAME_77,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_2/sc_map_20071_2
ScenarioFlag1,46,Map_20071_2,Karnak Castle - Queen's Chamber,MSG_ARA_NAME_77,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_2/sc_map_20071_move_6
ScenarioFlag1,46,Map_20071_3,Karnak Castle - B1,MSG_ARA_NAME_16,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_3/sc_map_20071_3
ScenarioFlag1,46,Map_20071_3,Karnak Castle - B1,MSG_ARA_NAME_16,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_3/sc_map_20071_move_7
ScenarioFlag1,46,Map_20071_3,Karnak Castle - B1,MSG_ARA_NAME_16,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_3/sc_map_20071_move_8
ScenarioFlag1,46,Map_20071_4,Karnak Castle - B2,MSG_ARA_NAME_17,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_4/sc_map_20071_4
ScenarioFlag1,46,Map_20071_4,Karnak Castle - B2,MSG_ARA_NAME_17,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_4/sc_map_20071_move_10
ScenarioFlag1,46,Map_20071_4,Karnak Castle - B2,MSG_ARA_NAME_17,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_4/sc_map_20071_move_9
ScenarioFlag1,46,Map_20071_5,Karnak Castle - B3,MSG_ARA_NAME_18,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_5/sc_map_20071_5
ScenarioFlag1,46,Map_20071_5,Karnak Castle - B3,MSG_ARA_NAME_18,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_5/sc_map_20071_move_11
ScenarioFlag1,46,Map_20071_5,Karnak Castle - B3,MSG_ARA_NAME_18,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_5/sc_map_20071_move_12
ScenarioFlag1,46,Map_20071_6,Karnak Castle - B4,MSG_ARA_NAME_19,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_6/sc_map_20071_6
ScenarioFlag1,46,Map_20071_6,Karnak Castle - B4,MSG_ARA_NAME_19,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_6/sc_map_20071_move_13
ScenarioFlag1,46,Map_20071_6,Karnak Castle - B4,MSG_ARA_NAME_19,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_6/sc_map_20071_move_14
ScenarioFlag1,46,Map_20071_7,Karnak Castle - B5,MSG_ARA_NAME_20,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_7/sc_ctg
ScenarioFlag1,46,Map_20071_7,Karnak Castle - B5,MSG_ARA_NAME_20,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_7/sc_map_20071_7
ScenarioFlag1,46,Map_20071_7,Karnak Castle - B5,MSG_ARA_NAME_20,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_7/sc_map_20071_move_15
ScenarioFlag1,46,Map_20071_7,Karnak Castle - B5,MSG_ARA_NAME_20,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_7/sc_map_20071_move_16
ScenarioFlag1,46,Map_20071_7,Karnak Castle - B5,MSG_ARA_NAME_20,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_7/sc_tnt
ScenarioFlag1,46,Map_20071_8,Karnak Castle - B6,MSG_ARA_NAME_21,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_8/sc_map_20071_8
ScenarioFlag1,46,Map_20071_8,Karnak Castle - B6,MSG_ARA_NAME_21,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_8/sc_map_20071_move_17
ScenarioFlag1,46,Map_20071_8,Karnak Castle - B6,MSG_ARA_NAME_21,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_8/sc_map_20071_move_18
ScenarioFlag1,46,Map_20071_9,Karnak Castle - Fire Crystal,MSG_ARA_NAME_80,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_9/sc_map_20071_9
ScenarioFlag1,46,Map_20071_9,Karnak Castle - Fire Crystal,MSG_ARA_NAME_80,Use,Assets/GameAssets/Serial/Res/Map/Map_20071/Map_20071_9/sc_map_20071_move_19
ScenarioFlag1,47,Map_20041_3,Castle Walse - King's Chamber,MSG_ARA_NAME_75,Use,Assets/GameAssets/Serial/Res/Map/Map_20041/Map_20041_3/sc_e_0040
ScenarioFlag1,47,Map_20060,Karnak,,Use,Assets/GameAssets/Serial/Res/Map/Map_20060/Map_20060/sc_map_20060
ScenarioFlag1,47,Map_20060,Karnak,,Use,Assets/GameAssets/Serial/Res/Map/Map_20060/Map_20060/sc_npc_20060_1
ScenarioFlag1,47,Map_20060,Karnak,,Use,Assets/GameAssets/Serial/Res/Map/Map_20060/Map_20060/sc_npc_20060_2
ScenarioFlag1,47,Map_20060,Karnak,,Use,Assets/GameAssets/Serial/Res/Map/Map_20060/Map_20060/sc_npc_20060_4
ScenarioFlag1,47,Map_20060,Karnak,,Use,Assets/GameAssets/Serial/Res/Map/Map_20060/Map_20060/sc_npc_20060_5
ScenarioFlag1,47,Map_20060,Karnak,,Use,Assets/GameAssets/Serial/Res/Map/Map_20060/Map_20060/sc_npc_20060_6
ScenarioFlag1,47,Map_20060,Karnak,,Use,Assets/GameAssets/Serial/Res/Map/Map_20060/Map_20060/sc_npc_20060_7
ScenarioFlag1,47,Map_20061_2,Karnak - Inn,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_2/sc_map_20061_2
ScenarioFlag1,47,Map_20061_3,Karnak - Inn,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_3/sc_map_20061_3
ScenarioFlag1,47,Map_20061_5,Karnak - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_npc_20061_5_1
ScenarioFlag1,47,Map_20061_5,Karnak - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_npc_20061_5_2
ScenarioFlag1,47,Map_20061_5,Karnak - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_npc_20061_5_3
ScenarioFlag1,47,Map_20061_5,Karnak - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_npc_20061_5_4
ScenarioFlag1,47,Map_20061_7,Karnak,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_7/sc_npc_20061_7_1
ScenarioFlag1,47,Map_30150,Fire-Powered Ship - Above Deck,,Use,Assets/GameAssets/Serial/Res/Map/Map_30150/Map_30150/sc_map_30150
ScenarioFlag1,47,Map_30151_21,Fire-Powered Ship - Engine Room,MSG_ARA_NAME_107,Use,Assets/GameAssets/Serial/Res/Map/Map_30151/Map_30151_21/sc_map_30151_21
ScenarioFlag1,48,Map_20221_8,Library of the Ancients - B2,,Set,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_8/sc_e_0049_1
ScenarioFlag1,48,Map_20221_7,Library of the Ancients - B2,MSG_ARA_NAME_17,Use,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_7/sc_map_20221_7
ScenarioFlag1,48,Map_20221_8,Library of the Ancients - B2,,Use,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_8/sc_map_20221_8
ScenarioFlag1,49,Map_20221_12,Library of the Ancients - B4,MSG_ARA_NAME_19,Set,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_12/sc_e_0050_1
ScenarioFlag1,49,Map_20221_12,Library of the Ancients - B4,MSG_ARA_NAME_19,Use,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_12/sc_map_20221_12
ScenarioFlag1,50,Map_20221_1,Library of the Ancients,MSG_ARA_NAME_24,Set,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_1/sc_e_0051_2
ScenarioFlag1,50,Map_20061_5,Karnak - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_e_0052
ScenarioFlag1,50,Map_20061_5,Karnak - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_npc_20061_5_1
ScenarioFlag1,50,Map_20061_5,Karnak - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_npc_20061_5_2
ScenarioFlag1,50,Map_20061_6,Karnak - Pub 2F,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_6/sc_map_20061_6
ScenarioFlag1,50,Map_20221_1,Library of the Ancients,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_1/sc_map_20221_1
ScenarioFlag1,50,Map_20221_12,Library of the Ancients - B4,MSG_ARA_NAME_19,Use,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_12/sc_map_20221_12
ScenarioFlag1,50,Map_30150,Fire-Powered Ship - Above Deck,,Use,Assets/GameAssets/Serial/Res/Map/Map_30150/Map_30150/sc_map_30150
ScenarioFlag1,51,Map_20061_6,Karnak - Pub 2F,,Set,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_6/sc_e_0052_1
ScenarioFlag1,51,Map_20061_5,Karnak - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_e_0052
ScenarioFlag1,51,Map_20061_5,Karnak - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_npc_20061_5_1
ScenarioFlag1,51,Map_20061_5,Karnak - Pub,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_5/sc_npc_20061_5_2
ScenarioFlag1,51,Map_20061_6,Karnak - Pub 2F,,Use,Assets/GameAssets/Serial/Res/Map/Map_20061/Map_20061_6/sc_map_20061_6
ScenarioFlag1,51,Map_30150,Fire-Powered Ship - Above Deck,,Use,Assets/GameAssets/Serial/Res/Map/Map_30150/Map_30150/sc_map_30150
ScenarioFlag1,52,Map_30150,Fire-Powered Ship - Above Deck,,Set,Assets/GameAssets/Serial/Res/Map/Map_30150/Map_30150/sc_e_0053_10
ScenarioFlag1,52,Map_20060,Karnak,,Use,Assets/GameAssets/Serial/Res/Map/Map_20060/Map_20060/sc_npc_20060_6
ScenarioFlag1,52,Map_20060,Karnak,,Use,Assets/GameAssets/Serial/Res/Map/Map_20060/Map_20060/sc_npc_20060_7
ScenarioFlag1,52,Map_30150,Fire-Powered Ship - Above Deck,,Use,Assets/GameAssets/Serial/Res/Map/Map_30150/Map_30150/sc_map_30150
ScenarioFlag1,53,Map_20221_1,Library of the Ancients,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_1/sc_map_20221_1
ScenarioFlag1,53,Map_30150,Fire-Powered Ship - Above Deck,,Use,Assets/GameAssets/Serial/Res/Map/Map_30150/Map_30150/sc_map_30150
ScenarioFlag1,54,Map_20100,Crescent,,Set,Assets/GameAssets/Serial/Res/Map/Map_20100/Map_20100/sc_e_0055
ScenarioFlag1,54,Map_20060,Karnak,,Use,Assets/GameAssets/Serial/Res/Map/Map_20060/Map_20060/sc_npc_20060_5
ScenarioFlag1,54,Map_20060,Karnak,,Use,Assets/GameAssets/Serial/Res/Map/Map_20060/Map_20060/sc_npc_20060_6
ScenarioFlag1,54,Map_20060,Karnak,,Use,Assets/GameAssets/Serial/Res/Map/Map_20060/Map_20060/sc_npc_20060_7
ScenarioFlag1,54,Map_20100,Crescent,,Use,Assets/GameAssets/Serial/Res/Map/Map_20100/Map_20100/sc_map_20100
ScenarioFlag1,55,Map_20100,Crescent,,Set,Assets/GameAssets/Serial/Res/Map/Map_20100/Map_20100/sc_e_0363_2
ScenarioFlag1,55,Map_20100,Crescent,,Use,Assets/GameAssets/Serial/Res/Map/Map_20100/Map_20100/sc_map_20100
ScenarioFlag1,55,Map_20110,Black Chocobo Forest,,Use,Assets/GameAssets/Serial/Res/Map/Map_20110/Map_20110/sc_map_20110
ScenarioFlag1,56,Map_20120,Lix,,Set,Assets/GameAssets/Serial/Res/Map/Map_20120/Map_20120/sc_e_0057_2
ScenarioFlag1,56,Map_20120,Lix,,Use,Assets/GameAssets/Serial/Res/Map/Map_20120/Map_20120/sc_e_0057
ScenarioFlag1,57,Map_20121_1,Lix - Inn,,Set,Assets/GameAssets/Serial/Res/Map/Map_20121/Map_20121_1/sc_e_0058_3
ScenarioFlag1,57,Map_20120,Lix,,Use,Assets/GameAssets/Serial/Res/Map/Map_20120/Map_20120/sc_npc_20120_1
ScenarioFlag1,57,Map_20121_1,Lix - Inn,,Use,Assets/GameAssets/Serial/Res/Map/Map_20121/Map_20121_1/sc_map_20121_1
ScenarioFlag1,58,Map_20221_1,Library of the Ancients,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_1/sc_map_20221_1
ScenarioFlag1,58,Map_20221_2,Library of the Ancients - 2F,MSG_ARA_NAME_25,Use,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_2/sc_map_20221_2
ScenarioFlag1,58,Map_30170,Desert of Shifting Sands,,Use,Assets/GameAssets/Serial/Res/Map/Map_30170/Map_30170/sc_e_0060
ScenarioFlag1,59,Map_30170,Desert of Shifting Sands,,Set,Assets/GameAssets/Serial/Res/Map/Map_30170/Map_30170/sc_e_0060_1
ScenarioFlag1,59,Map_20221_1,Library of the Ancients,MSG_ARA_NAME_24,Use,Assets/GameAssets/Serial/Res/Map/Map_20221/Map_20221_1/sc_map_20221_1
ScenarioFlag1,59,Map_30170,Desert of Shifting Sands,,Use,Assets/GameAssets/Serial/Res/Map/Map_30170/Map_30170/sc_e_0060_6
ScenarioFlag1,59,Map_30170,Desert of Shifting Sands,,Use,Assets/GameAssets/Serial/Res/Map/Map_30170/Map_30170/sc_e_0060_8
ScenarioFlag1,59,Map_30170,Desert of Shifting Sands,,Use,Assets/GameAssets/Serial/Res/Map/Map_30170/Map_30170/sc_map_30170
ScenarioFlag1,60,Map_30180,Gohn, the Town of Ruin,,Set,Assets/GameAssets/Serial/Res/Map/Map_30180/Map_30180/sc_e_0061
ScenarioFlag1,60,Map_30180,Gohn, the Town of Ruin,,Use,Assets/GameAssets/Serial/Res/Map/Map_30180/Map_30180/sc_map_30180
ScenarioFlag1,61,Map_30181_1,Gohn, the Town of Ruin - B1,,Set,Assets/GameAssets/Serial/Res/Map/Map_30181/Map_30181_1/sc_e_0062_1
ScenarioFlag1,61,Map_30180,Gohn, the Town of Ruin,,Use,Assets/GameAssets/Serial/Res/Map/Map_30180/Map_30180/sc_map_30180
ScenarioFlag1,62,Map_20231_1,Catapult - Passage,,Set,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_1/sc_e_0063_6
ScenarioFlag1,62,Map_30181_2,Gohn, the Town of Ruin,MSG_ARA_NAME_16,Use,Assets/GameAssets/Serial/Res/Map/Map_30181/Map_30181_2/sc_map_30181_2
ScenarioFlag1,63,Map_20231_3,Catapult - Living Quarters,MSG_ARA_NAME_91,Set,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_3/sc_e_0064_2
ScenarioFlag1,63,Map_20231_3,Catapult - Living Quarters,MSG_ARA_NAME_91,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_3/sc_map_20231_3
ScenarioFlag1,63,Map_20231_6,Catapult - Living Quarters,MSG_ARA_NAME_91,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_6/sc_e_0065
ScenarioFlag1,63,Map_20231_6,Catapult - Living Quarters,MSG_ARA_NAME_91,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_6/sc_map_20231_6
ScenarioFlag1,63,Map_30170,Desert of Shifting Sands,,Use,Assets/GameAssets/Serial/Res/Map/Map_30170/Map_30170/sc_map_30170
ScenarioFlag1,64,Map_20231_7,Catapult - Hangar,MSG_ARA_NAME_87,Set,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_7/sc_e_0065_1
ScenarioFlag1,64,Map_20231_6,Catapult - Living Quarters,MSG_ARA_NAME_91,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_6/sc_e_0065
ScenarioFlag1,64,Map_20231_6,Catapult - Living Quarters,MSG_ARA_NAME_91,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_6/sc_map_20231_6
ScenarioFlag1,64,Map_30151_1,Fire-Powered Ship - Below Deck,MSG_ARA_NAME_102,Use,Assets/GameAssets/Serial/Res/Map/Map_30151/Map_30151_1/sc_30151_1_to_fire_ship
ScenarioFlag1,64,Map_30151_1,Fire-Powered Ship - Below Deck,MSG_ARA_NAME_102,Use,Assets/GameAssets/Serial/Res/Map/Map_30151/Map_30151_1/sc_30151_1_to_fire_ship_3
ScenarioFlag1,65,Map_20260,Airship,,Set,Assets/GameAssets/Serial/Res/Map/Map_20260/Map_20260/sc_e_0066_2
ScenarioFlag1,65,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_20050_to_20051_1
ScenarioFlag1,65,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_map_20050
ScenarioFlag1,65,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_3
ScenarioFlag1,65,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_world_3_to_20050_1
ScenarioFlag1,65,Map_20231_4,Catapult - Living Quarters,,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_4/sc_20231_3_to_20231_4_2
ScenarioFlag1,65,Map_20231_4,Catapult - Living Quarters,,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_4/sc_map_20231_4
ScenarioFlag1,65,Map_20231_7,Catapult - Hangar,MSG_ARA_NAME_87,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_7/sc_map_20231_7
ScenarioFlag1,65,Map_20231_9,Catapult - Below Deck,,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_9/sc_map_20231_9
ScenarioFlag1,65,Map_20260,Airship,,Use,Assets/GameAssets/Serial/Res/Map/Map_20260/Map_20260/sc_map_20260
ScenarioFlag1,66,Map_20231_7,Catapult - Hangar,MSG_ARA_NAME_87,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_7/sc_map_20231_7
ScenarioFlag1,67,Map_20231_7,Catapult - Hangar,MSG_ARA_NAME_87,Set,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_7/sc_e_0068
ScenarioFlag1,67,Map_20231_7,Catapult - Hangar,MSG_ARA_NAME_87,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_7/sc_map_20231_7
ScenarioFlag1,67,Map_30010,Tycoon Meteorite,,Use,Assets/GameAssets/Serial/Res/Map/Map_30010/Map_30010/sc_map_30010
ScenarioFlag1,68,Map_30010,Tycoon Meteorite,,Set,Assets/GameAssets/Serial/Res/Map/Map_30010/Map_30010/sc_e_0069
ScenarioFlag1,68,Map_30010,Tycoon Meteorite,,Use,Assets/GameAssets/Serial/Res/Map/Map_30010/Map_30010/sc_map_30010
ScenarioFlag1,69,Map_30011_1,Tycoon Meteorite,MSG_ARA_NAME_109,Set,Assets/GameAssets/Serial/Res/Map/Map_30011/Map_30011_1/sc_e_0070
ScenarioFlag1,69,Map_20231_4,Catapult - Living Quarters,,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_4/sc_20231_3_to_20231_4_2
ScenarioFlag1,69,Map_20231_4,Catapult - Living Quarters,,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_4/sc_map_20231_4
ScenarioFlag1,69,Map_20231_7,Catapult - Hangar,MSG_ARA_NAME_87,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_7/sc_map_20231_7
ScenarioFlag1,69,Map_30011_1,Tycoon Meteorite,MSG_ARA_NAME_109,Use,Assets/GameAssets/Serial/Res/Map/Map_30011/Map_30011_1/sc_map_30011_1
ScenarioFlag1,70,Map_20231_7,Catapult - Hangar,MSG_ARA_NAME_87,Use,Assets/GameAssets/Serial/Res/Map/Map_20231/Map_20231_7/sc_map_20231_7
ScenarioFlag1,72,Map_30190,Ronka Ruins,MSG_ARA_NAME_92,Set,Assets/GameAssets/Serial/Res/Map/Map_30190/Map_30190/sc_e_0073_3
ScenarioFlag1,72,Map_30190,Ronka Ruins,MSG_ARA_NAME_92,Use,Assets/GameAssets/Serial/Res/Map/Map_30190/Map_30190/sc_map_30190
ScenarioFlag1,73,Map_30191_12,Ronka Ruins - Level 5,MSG_ARA_NAME_58,Set,Assets/GameAssets/Serial/Res/Map/Map_30191/Map_30191_12/sc_e_0074_1
ScenarioFlag1,73,Map_30191_6,Ronka Ruins - Level 5,MSG_ARA_NAME_58,Set,Assets/GameAssets/Serial/Res/Map/Map_30191/Map_30191_6/sc_e_0074_1
ScenarioFlag1,73,Map_30191_12,Ronka Ruins - Level 5,MSG_ARA_NAME_58,Use,Assets/GameAssets/Serial/Res/Map/Map_30191/Map_30191_12/sc_map_30191_12
ScenarioFlag1,73,Map_30191_6,Ronka Ruins - Level 5,MSG_ARA_NAME_58,Use,Assets/GameAssets/Serial/Res/Map/Map_30191/Map_30191_6/sc_map_30191_6
ScenarioFlag1,73,Map_30191_7,Ronka Ruins - Earth Crystal,MSG_ARA_NAME_80,Use,Assets/GameAssets/Serial/Res/Map/Map_30191/Map_30191_7/sc_map_30191_7
ScenarioFlag1,74,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_20050_to_20051_1
ScenarioFlag1,74,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_map_20050
ScenarioFlag1,74,Map_20050,Castle Tycoon,,Use,Assets/GameAssets/Serial/Res/Map/Map_20050/Map_20050/sc_npc_20050_3
ScenarioFlag1,74,Map_20110,Black Chocobo Forest,,Use,Assets/GameAssets/Serial/Res/Map/Map_20110/Map_20110/sc_map_20110
